,Nombre Hotel,Comentario,Sentimiento,Sentimiento_VADER
747,sofitel,"Este fue uno de los mejores hoteles en los que me he alojado en Chicago. También probé Amalfi y varias cadenas de hoteles más grandes del centro. Éste fue el mejor. Gran servicio, hermosa habitación, baño espacioso, comodidades de primer nivel.",NEUTRAL,POSITIVO
748,sofitel,"Me alojé aquí como un regalo para mí mientras estuve recientemente en Chicago para asistir a un concierto. ¡¡Me ENCANTÓ totalmente estar aquí!! Cuando llamó a la recepción o al servicio de habitaciones, el teléfono fue contestado con ""Hola señora (nombre)"", lo cual fue un gran toque personal. Vanessa, en la recepción, hizo todo lo posible para ayudarme: guardó algunas cosas en una caja fuerte para mí antes de poder reservar mi habitación. Mi habitación era maravillosa, el baño era lujoso. Estaba en el piso 30 y las vistas eran magníficas. Pedimos servicio de habitaciones y llegó rápidamente y el chico fue muy amable y agradable. Los porteros también fueron geniales y un día llevaba jeans y una camiseta y aún así me abrieron la puerta, así que no hay esnobismo. Había albornoces cómodos y acogedores disponibles en el baño, las luces se encendieron en el armario (¡nunca había visto eso antes!), la televisión estaba lista para HD y era de pantalla plana. La cama era como dormir en una nube: lo mejor era dormir un rato. ¿Me quedaría aquí de nuevo? ¡¡Oh sí!! No hay problema, ¡solo tienes que ahorrar primero!",NEUTRAL,POSITIVO
749,sofitel,"nuestra estancia fue absolutamente perfecta. Es un hotel atractivo a la vista, el diseño y la sensación son muy modernos y modernos. Todo el personal es fantástico, especialmente el personal de conserjería: excelente información y actitud. Nuestra habitación estaba en el último piso, con excelentes vistas. cama súper cómoda y baño limpio. ¡Fantástico, elige esto sin dudarlo!",NEUTRAL,POSITIVO
750,sofitel,Una arquitectura sorprendente es sólo el comienzo de lo que sólo puede describirse como una de las mejores experiencias hoteleras de mi vida profesional. La atención al detalle en la habitación y el baño es notable y la cama es la mejor noche de sueño que he experimentado en un hotel. Magnífico televisor LCD y máquina de ondas Bose se sumaron a mi disfrute. Sofitel vale los dólares extra.,POSITIVO,POSITIVO
751,sofitel,¡Excelente servicio! Habitaciones limpias y espaciosas con una gran vista del centro de Chicago. La ubicación es excelente para explorar los principales lugares de interés y la Milla de Oro. Gran servicio de conserjería. Aunque es caro... No utilices el servicio de aparcacoches si no lo necesitas.,NEUTRAL,POSITIVO
752,sofitel,"Acabo de regresar de una estancia en este fabuloso hotel. ¡Qué placer! El sitio web del hotel ofrece una tarifa estupenda y lo que encontré fue un lujo asequible. Pedí un piso alto y me encontré con una vista fabulosa, en una habitación donde había un arreglo de orquídeas en el baño, batas y pantuflas de felpa, servicio de preparación de la cama, artículos de tocador Roger Gallet, un mullido edredón de plumas y una maravillosa cama con la parte superior acolchada. El baño estaba tan limpio que relucía. El servicio también fue impecable. Incluso mi desayuno del servicio de habitaciones estuvo muy por encima de la media con una cesta increíblemente generosa de excelentes croissants, brioches y pain au chocolat. La decoración era única y la ubicación conveniente. Echa un vistazo a las impresionantes flores en todo el vestíbulo. Este es un hotel de primera categoría.",POSITIVO,NEUTRAL
753,sofitel,"Llegué al Sofitel por motivos de ocio y negocios. Es un hotel fantástico e hizo que el viaje fuera memorable. Las habitaciones son espaciosas, camas, almohadas y ropa de cama estupendas. El baño tiene una gran ducha y bañera. El WiFi funciona muy bien y el escritorio es grande. El personal es maravilloso. La ubicación es estupenda para ir de compras, spa, Starbucks y peluquerías. Me encantó cada minuto y no dudaría en volver a alojarme allí ni en recomendarlo.",POSITIVO,POSITIVO
754,sofitel,"Me alojé cuatro noches para asistir a una conferencia. El hotel está en un gran lugar: es fácil llegar a pie a las tiendas de Michigan Ave o Rush St., pero justo al lado de las calles concurridas. La habitación que tenía era espaciosa y estaba muy bien equipada. El personal era amable y el gimnasio, aunque no era enorme, estaba bien equipado y limpio. Me he alojado en varios hoteles en Chicago y este es mi favorito. Internet no era gratis, pero a $10 por 24 horas es más barato que la mayoría de los hoteles de negocios y funcionó muy bien.",NEUTRAL,POSITIVO
755,sofitel,"Después de deliberar un poco, reservé el Sofitel Water Tower Place para una escala de 3 noches en junio. Esta fue mi primera visita a Chicago y resultó que la pasamos muy bien. Nos encantaron nuestras habitaciones, que eran del tipo básico en los pisos inferiores pero estaban muy bien equipadas. La decoración es moderna y personalmente me gustó mucho. Las habitaciones eran agradables y bien ventiladas y la cama muy cómoda. La ubicación del hotel es perfecta, cerca de las tiendas de Michagan Avenue y de la playa de Oak Street. Cerca hay encantadores restaurantes y la vida nocturna de Rush Street está a solo unos pasos. La zona, aunque bulliciosa, era tranquila y silenciosa. Podríamos caminar a la mayoría de los lugares y no dudaría en volver a alojarme aquí. El personal del hotel es muy servicial, siempre sonriente y dispuesto a ayudar; desde los porteros hasta la servicial señora del Conceriage. No dudaría en absoluto en alojarme en el Sofitel Water Tower Place la próxima vez que esté en Chicago; de hecho, espero con ansias mi próxima visita.",NEUTRAL,POSITIVO
756,sofitel,"No conseguimos la habitación que nos prometieron. El tipo de habitación que habíamos reservado (2 camas tamaño queen) ""no estaba disponible. Luego metieron a 3 mujeres adultas en 2 camas individuales y una cama inflable. ¡Tuvieron que apilar muebles encima de las mesas para poder entrar! ¡Muy insatisfactorio! Will No volveré, no lo recomendaré. Le diré a la gente que vaya a Chicago que NO se quede en su hotel. La próxima primavera, cuando visite París, tengo la intención de pasar por su sede mundial para decirles lo que pienso de las instalaciones de Chicago.",NEUTRAL,POSITIVO
757,sofitel,"Acabamos de regresar de pasar 3 noches en el Sofitel. Realmente no tenemos nada malo o negativo que decir al respecto. Nos hemos alojado en otros hoteles de categoría superior en Chicago, como el Park Hyatt, The Peninsula y The Four Seasons, y el Sofitel los supera a todos. Es un hotel de 4 estrellas con precios de 3 estrellas. Es un hermoso hotel en todos los sentidos. El personal es uniformemente amable sin ser condescendiente. Fueron útiles con el pequeño problema que tuvimos y lo resolvieron rápidamente. Las zonas comunes son frescas y de apariencia moderna. La habitación estaba muy limpia, con camas cómodas y baños bien equipados con detalles en mármol. A mi esposa le encantó la enorme bañera. Desayunamos a través del servicio de habitaciones todas las mañanas y siempre estaba caliente y delicioso. Las batas y Evian en la cobertura siempre fueron apreciadas. La propiedad está idealmente situada en el centro de Gold Coast y las mejores tiendas y restaurantes se encuentran a pocos pasos. ¿Quieres un Bentley o un café con leche? Están todos cerca. Esta fue nuestra segunda estadía desde que abrió sus puertas y estoy seguro de que será nuestro hogar lejos del hogar cuando estemos en Chicago.",POSITIVO,POSITIVO
758,sofitel,"Hermosamente decorado, con personal profesional, cómodo, bien ubicado y elegante, con acceso inalámbrico a Internet (más acceso gratuito en un rincón en el segundo piso), gimnasio (un poco pequeño pero bueno si lo usas en el momento adecuado), Clientela con buena energía, fácil acceso a Michigan Avenue, al lado de un restaurante abierto las 24 horas, a 2 cuadras de 2 Starbucks, ascensores que están ahí antes de que quites el dedo del botón: pensaron en todo. ¡Definitivamente regresaré!",NEUTRAL,POSITIVO
759,sofitel,"Excelentes camas, habitaciones limpias, baño espectacular, vista hermosa, servicio maravilloso, estacionamiento caro ($40, pero es Chicago), entrada y salida rápidas. Muy europeo en sensibilidad y comodidades, ¡pero con aire acondicionado!",NEUTRAL,POSITIVO
760,swissotel,"Viajamos a Chicago con frecuencia y nos hemos alojado en muchos de los hoteles del centro. Estábamos emocionados de probar el Swissotel, pero nos quedamos decepcionados. El hotel y las habitaciones eran muy agradables con vistas increíbles, el personal fue extremadamente grosero. El hombre que nos registró estaba hablando por teléfono y no nos reconoció hasta que terminó su llamada telefónica. Luego no dijo más de cinco palabras, que fueron ""necesito una tarjeta de crédito"". El bar del vestíbulo tenía chimeneas y era muy acogedor. La información del hotel decía que cerraba a las 2 am, así que regresamos al hotel a las 12:30 am para tomar una ""copa por la noche"", esa fue la última llamada. Eso estuvo bien para nosotros, pero el bar estaba lleno y muchas personas regresaban de su noche queriendo una ""copa de dormir"" pero no hicieron la última llamada. Nuestra noche terminó escuchando a muchas personas descontentas quejándose y sin recibir ninguna simpatía por parte de los empleados. Hay muchos lugares para alojarse en la zona que son igual o mejores, no es necesario volver a alojarse en el Swissotel. Definitivamente no te quedes si estás buscando un fin de semana romántico, los empleados arruinarán tu experiencia desde el momento en que entras por la puerta.",NEUTRAL,NEGATIVO
761,swissotel,"El hotel está atendido por gente muy agradable pero mucha gente inexperta. El salón ejecutivo tiene horario limitado y no se puede acceder fuera de ese horario. Otras áreas igualmente carecen del nivel de servicio que se espera de este tipo de hotel. Una de las personas en el mostrador de conserjería nos dio dos veces mala información sobre el transporte público y los horarios en un lugar. Si bien la ubicación es buena, este hotel en particular simplemente no es una buena representación de lo que se supone que es el Swissotel, y hay opciones mucho mejores en Chicago. No sería mi elección para una estancia de regreso.",POSITIVO,POSITIVO
762,swissotel,"Mi esposa y yo frecuentemente nos quedamos en el centro para pasar una noche en la ciudad. Hemos estado en muchos hoteles en el área del centro de Chicago. Mi opinión sobre el Swissotel: gaste su dinero en otro lugar y obtenga una experiencia mucho mejor. El Swissotel tiene un ambiente muy ""frío"" y es muy difícil sentirse cómodo. La habitación era normal en el mejor de los casos, sin embargo, el costo por noche estaba lejos de ser promedio. La vista desde nuestra habitación daba a un sitio de construcción que pronto será un edificio de triunfo que bloqueará la vista del lago desde el hotel. Otros hoteles también están un par de cuadras más cerca de la acción y nuevamente, por el costo, esperaríamos más. Nuestra habitación y el vestíbulo tenían un olor extraño y alguien estaba aspirando los pisos del pasillo a las 8:00 a.m., lo que nos despertó. Llamamos a la recepción para quejarnos y quedamos muy sorprendidos de que la persona de recepción nos tratara con rudeza. También tuvimos un par de amigos que vinieron al centro y estaban esperando en el vestíbulo cuando un caballero se les acercó y les preguntó si eran huéspedes del hotel. Dijeron que no, pero que nos estaban esperando y él realmente les preguntó cuáles eran nuestros nombres y luego lo buscaron para verificar que estábamos en el registro de invitados. Ni siquiera les pidió disculpas por las molestias y la vergüenza. En general, fue una experiencia desagradable porque esperábamos un trato de primer nivel. Gaste su dinero en un hotel mejor junto al lago o en la avenida Michigan para disfrutar de un verdadero servicio de primer nivel. Cualquiera que le dé a este hotel una crítica excelente obviamente no ha tenido la oportunidad de alojarse en un hotel mejor de la zona.",POSITIVO,POSITIVO
763,swissotel,"Acabo de tener una conferencia allí. Tienen chinches. Yo tengo todas esas picaduras de insectos y me pica muchísimo. En cuanto a la comida, comimos pollo AMBAS veces para el almuerzo (tal vez mi empresa estaba ahorrando algo de dinero) pero al menos deberían prepararlo de manera diferente. Parecía que hicieron el mismo estilo de pollo pero cambiaron la ""cama"" subyacente sobre la que se sirve. Para la cena, comimos filet mignon y pastel de cangrejo. Suena bien ¿verdad? ¡Equivocado! El filet mignon parece tener la mitad del grosor de lo que he visto y estaba duro. ¿Pensé que se supone que el filet mignon es la parte más tierna de la vaca? Además, los pasteles de cangrejo estaban demasiado salados. Finalmente las porciones eran pequeñas y me dejaron escaso. Al preguntarle a mi compañero de trabajo, la mayoría parece indiferente con respecto a la comida. Sin embargo, a algunos parece gustarles la hamburguesa (que fueron a sustituir) en el Palms, que es un restaurante dentro del hotel, justo al lado del vestíbulo. Como nota positiva, el postre de la cena estuvo bueno. De lo contrario, recomendaría otro hotel. Mientras tanto, cuando llego a casa, me aseguro de llevar TODO directamente a la lavadora/secadora para desinfectarlo (incluso quitarlo). Pero, maldita sea, todavía me pica",NEUTRAL,POSITIVO
764,swissotel,"Tres noches allí por negocios. No me había dado cuenta de que el lugar estaba en construcción y, por lo tanto, el bar y el restaurante están en el sótano, muy sombrío. Le dije a la recepción que no me había dado cuenta de la construcción, por lo que tendría que cambiar de hotel, dijeron que todavía me iban a cobrar por 3 noches. Entonces me quedé. La televisión no funcionó. Intenté que lo arreglaran y me ignoraron... finalmente, después de que llamé nuevamente, unas horas más tarde, un par de tipos de mantenimiento malhumorados vinieron y lo arreglaron. Experiencia larga y complicada en el centro de negocios (que no abre hasta las 9 am, por cierto), donde terminé pagando $45 para imprimir 55 páginas. Tuve que comprar estas tarjetas, y luego la mujer detrás del escritorio terminó imprimiéndolas ella misma de todos modos (y cobrándome por ellas). Me quedé con 22 dólares en una tarjeta para usar en el centro de negocios en el sótano del Swissotel en Chicago, a 2000 millas de donde vivo. Pedí un reembolso de la tarjeta y, como era de esperar, ella se negó a ayudarme con eso. Bonita habitación, bonitas vistas, pero el hotel es estéril y el servicio fue increíblemente malo. La peor experiencia que he tenido en un hotel cuando viajo por negocios.",NEUTRAL,POSITIVO
765,swissotel,"NO recomendaría alojarse en el Swissotel de Chicago. Viajaba con un amigo y llegamos en horarios diferentes. Ella había reservado el hotel pero había agregado mi nombre a la reserva ya que yo llegaría primero. El ""gerente nocturno"" del hotel fue extremadamente grosero y me dijo que no podía registrarme porque no podían encontrar la nota que decía que mi nombre estaba en la reserva. (este fue SU error) Me dijeron que podía sentarme en el vestíbulo durante 4 horas hasta que llegara mi amigo. No hicieron nada para intentar ayudarme hasta que me quedé allí y me quejé durante veinte minutos. No puedo creer que un ""gerente"" trate a un cliente de esta manera. Hay otros grandes hoteles en Chicago. ¡Este hotel no vale la pena!",NEUTRAL,NEGATIVO
766,swissotel,"El sistema de ascensores era imposible. Parece que intentaron mejorarlo pero sólo lo empeoraron. Mucha gente esperó más de 15 minutos y algunos saltaron a las escaleras. Sucedió varias veces. Lo había leído antes de reservar, pero supongo que no lo tomé en serio. Sería un factor decisivo para cualquier devolución futura a menos que escuche claramente que se mejoró. Además, siempre pienso que es una tontería que tengas que pagar extra por WiFi. Recomendaciones de la zona Las mejores zonas de North Michigan Avenue y Lake Front son las mejores.",NEUTRAL,POSITIVO
767,swissotel,"En general, mi viaje fue genial; Pude pasar tiempo con mi mejor amigo. Hicimos algunas compras y visitas turísticas. El viaje fue genial en general. Lo único fue que nuestra estancia en el hotel no estuvo a la altura de otros hoteles de lujo en los que me he alojado. A algunas de las paredes les faltaba papel, la mayoría de los grifos goteaban, había manchas de agua en el techo de los baños, algunos muebles tenían manchas muy visibles, la alarma de incendio sonaba en la pared del dormitorio principal. Nos alojamos en la suite de la esquina en la habitación 3711 del piso 37. Teniendo en cuenta lo que se paga por la habitación, uno pensaría que la piscina sería gratuita y no cobrarían por cada pequeño servicio. No pienso quedarme allí de nuevo. ¡Aparte el viaje fue genial![]",POSITIVO,NEUTRAL
768,swissotel,"Muy, muy ruidoso: agua corriendo constantemente por las tuberías. ¡¡Fue terrible!! Hay hoteles mucho mejores para alojarse en Chicago. La tarifa de estacionamiento es desagradable ($ 42,00 por noche) y está demasiado lejos para caminar mucho. Si debe quedarse aquí, intente estacionar gratis en la calle sin salida (medidor de alimentación de lunes a viernes) y baje las escaleras hasta el siguiente nivel de la calle y encontrará una tienda de comestibles Jewel para comprar refrescos y refrigerios. (¡¡Una lata de refresco en el hotel costaba $ 4,50 más una tarifa de reposición del 18 % !!)",NEGATIVO,POSITIVO
769,swissotel,"Nos alojamos el fin de semana de San Valentín. Conseguí el quinto piso con vista directa al edificio de al lado. Tienes que pagar extra por la piscina y la máquina de hielo estaba en nuestro piso. Estacionar cerca apesta como la mayor parte de Chicago o pagar 50 por el servicio de valet para revisar su automóvil. Los vasos estaban polvorientos y asquerosos. Este lugar es conocido por tener una báscula súper sensible en el mini refrigerador, por lo que cuando apenas lo tocas recibirás una factura debajo de tu puerta a las 3 de la mañana. Si hubiera estado en un piso más alto y tuviera una mejor vista, sería un 4 estrellas, pero esta vez no.",NEUTRAL,POSITIVO
770,swissotel,"Nos alojamos en el Swissotel durante un fin de semana de tres días y nos decepcionó ver las obras cuando llegamos. ¿Soy solo yo o esta información no está claramente indicada en su sitio web? Una lona gigante donde debería haber estado un vestíbulo era bastante extraña y poco acogedora. La habitación en sí estaba bien. Más insípido y genérico que la ""elegancia europea"" que afirman en su sitio web. La falta de agua caliente definitivamente no estuvo bien. Hubo un par de ventajas para nuestra estancia en el Swissotel. La ubicación es buena, la cama era cómoda y la habitación estaba limpia. Estos pocos puntos positivos ciertamente no redimieron nuestra experiencia, y no volvería a elegir este lugar, ni siquiera después de la construcción.",NEUTRAL,POSITIVO
771,swissotel,"Fue una de las peores experiencias de viaje en bastante tiempo... 1. Llegué a la construcción o renovación del vestíbulo principal... sin previo aviso. no en el sitio web... ""gracias por permitirme tomar la decisión de quedarme en un hotel con sitio de construcción"" 2. Larga fila para esperar en el área de recepción improvisada (25 minutos de espera). por la afluencia de gente para la convención. 3. Reserva doble de habitación... regrese para registrarse... me dijeron que volviera a la fila... y revisaremos cuando sea su turno... les dije que solo esperé 25 minutos... Trabajador de servicio breve dijo espera tu turno. 4. Segunda habitación... platos sucios del servicio de habitaciones frente a la puerta en nuestro check in a las 3:00 p. m. 5. Internet seguía cayendo y era más lento que la red de acceso telefónico... 6. Estancia del segundo y tercer día... No hay agua caliente para comenzar el día con una ducha fría... 7. Salida... sobrecarga en tarifas falsas... Viaje a Chicago y alójese en Palmer House o Fairmont.",NEUTRAL,POSITIVO
772,swissotel,"Me alojé aquí por negocios unas cuantas noches y realmente me gustó. Hotel muy atractivo, elegante y confortable que tiene un elemento sexy y elegante. Los espacios públicos son muy agradables, con un área de bar abierta en el vestíbulo delantero y agradables áreas para sentarse. Las habitaciones también son preciosas, con bonitos accesorios y muebles, un fantástico espacio de trabajo con escritorio y una cama cómoda. Los artículos y accesorios del baño también son elegantes y atractivos. Lo mejor de todo es que el hotel tiene unas vistas impresionantes de la ciudad y del agua, tanto del río como del lago. Si trabajas en la zona, es la mejor opción para esa parte de la ciudad y lo prefiero a los cercanos Hyatt y Monaco.",POSITIVO,NEUTRAL
773,swissotel,"Guau. Este es un lugar para NUNCA realizar un evento. En primer lugar, nadie sonríe, ni siquiera los camareros. ¿Nadie aquí sabe que está en el negocio de la HOSPITALIDAD? El camarero tenía 54 años. ¿Por qué sé eso? Porque, le afirmó a otro empleado que ""cuando llegas a los 54 años, lo cuentas como son"". Muy específicamente, se refería al hecho de que podía decirles a sus empleadores cómo debían manejar las cosas. Guau. La sala estaba mal preparada para el evento. La comida era simplemente mala. $9 en Ponderosa hubieran sido igual de buenos. Sin embargo, este es el Swisshotel. Ah, volvamos al barman contándonos, sin que se lo pidamos, todos los problemas del hotel. Hombre, sólo hay que preguntarse cómo un lugar como este sigue funcionando. $50 por valet. Ay. ¿Alguien te pregunta si necesitas algo, como ayuda? No. ¿La dirección pone excusas? Puedes apostar. ¿Alguna vez quisiste realizar un evento aquí? Grande, no.",NEUTRAL,NEGATIVO
774,swissotel,"Sólo quería que todos supieran que si está buscando un hotel con un edificio alto al lado, el Swissotel Chicago es el indicado para usted. Mi esposa y yo fuimos allí el año pasado y solo había un terreno vacío al lado, este año hay un sitio de construcción ruidoso al lado. Así que a las 8 am del sábado por la mañana escucharás a los trabajadores comenzar. Estoy seguro de que una vez que llegue el verano en Chicago trabajarán toda la noche. Solo piense que mientras siguen agregando pisos, podrá mirar a los trabajadores a los ojos y saludarlos desde su habitación que solía tener vista al Navy Pier. Ahora podrá ver de cerca y personalmente a las personas que vierten concreto. Además, el hotel está realizando sus propias obras. El frente del hotel está en cuadra y, por suerte para nosotros, los manifestantes que están parados frente al hotel pudieron saber dónde estaba la nueva entrada. Los manifestantes estaban allí porque el Swissotel contrató a una empresa para rehacer su sistema de sonido que no contrata trabajadores sindicalizados. Si preguntas a los trabajadores sobre el ruido y te dicen que no podemos oírlo. Estoy seguro de que el Swissotel no quiere que se corra la voz sobre esto. Si insistes en probarlo por ti mismo, no pagues tu habitación por adelantado, no te dejarán salir de la habitación y luego te quedarás atrapado.",NEUTRAL,NEGATIVO
775,swissotel,"La habitación era grande y lujosa, acorde con el precio ($ 299). La cama era muy cómoda. Sin embargo, mi cama estaba contra la pared contigua al hueco del ascensor y oí los ascensores funcionando toda la noche. También se celebró allí una conferencia de un día para 25 personas. Nos encerraron en una habitación larga y estrecha que era estrecha. Además, la noche anterior tuvimos una cena previa a la conferencia en el restaurante Palm del hotel. El servicio fue tan lento que algunos de nuestro grupo se fueron antes de que se sirvieran los platos principales. Y los filetes eran regulares, muy lejos de mi experiencia con otros Palms.",NEUTRAL,POSITIVO
776,swissotel,"Swissotel sigue siendo un *bostezo* Como dicen los críticos anteriores, perforar el piso es ridículo. Por otro lado, desde el punto de vista tecnológico, podría ser útil para dirigir a las personas a diferentes ascensores (pero si a los idiotas les gusta meterse en un ascensor y dejarme los demás libres, ¿por qué cambiar)? En cualquier caso, quiero darme un buen baño caliente y, adivina qué, están teniendo problemas con el agua... MUY decepcionados. Espero que esta vez no me piquen los insectos (comprobado debajo de las sábanas). Lamentablemente, debido al acuerdo de mi empresa, creo que tendré que quedarme aquí nuevamente el año que viene *suspiro*... pero hasta ahora están obteniendo 1 estrella... -------------- Dios mío, debe ser mi suerte... o más bien este hotel está deteriorado. Tuve que cambiar de habitación CUATRO VECES. Y eso es para una estancia de jueves por la noche a domingo por la mañana. Mi primera habitación no tenía agua caliente, así que tuve que cambiar de habitación. Me dieron la llave de la segunda habitación, que estaba ocupada. Por suerte los ocupantes tenían el pestillo de seguridad puesto, por lo que no pasó ningún momento embarazoso. Mi tercera habitación estuvo bien por 2 noches, pero hoy (justo ahora) tuve que mudarme debido a una fuga de agua (encima de mi habitación y debajo de mi habitación). MUCHACHO, habla de un hotel horrible (¿o simplemente de mi mala suerte???? Tal vez sea karma ya que escribí una mala crítica el año pasado y sigo escribiendo una... pero es la VERDAD). Ah, también el año pasado puede que no hayan sido las chinches. Revisé la habitación y parece libre de insectos, pero TODAVÍA tengo estos parches que me pican en la pierna. Quizás sea algo en las sábanas... o en el aire/HVAC... en cualquier caso, a pesar del personal decente, es UNO en el mejor de los casos (0 para el hotel, 1 para el servicio aún agradable, ya que no es su culpa....) Todo lo que puedo decir es... ¡¡¡GRACIAS A DIOS MI COMPAÑÍA NO CELEBRARÁ LA CONFERENCIA EN CHICAGO EL PRÓXIMO AÑO, O AL MENOS EN ESTE HOTEL!!!!!!!!",NEGATIVO,NEGATIVO
777,swissotel,"Mi marido y yo hicimos una reserva para 2 noches seguras pero decidimos quedarnos sólo la segunda noche. Llamé al hotel y hablé con Eric, rápidamente canceló mi reserva y le pregunté si nos cobrarían por la cancelación, dijo que no y eso fue todo. Entonces mi esposo recordó que también teníamos que cancelar desde bookit.com. Llamé y me dijeron que el hotel no autorizaría una cancelación según los términos y el acuerdo. Le informé a Courtney de bookit.com que pregunté específicamente si nos cobrarían y Eric me dijo que no. Habló con la directora Erica y dijo que Erica lo honraría si pudiera darle un nombre. Recuperé su nombre y su callex y le dijo al consultor de Bookit que ""no recordaba"" haber dicho eso. ¡¡¡Estaba tan furioso que lo llamé con el asesor de Bookit y simplemente mintió!!!!!!!!!!!! Él dijo, no señora, no recuerdo haber dicho eso. Lo dije ya que no recuerdas eso es todo??? Dije que mi esposo lo escuchó decirlo porque estaba hablando por teléfono desde que conducíamos de camino hacia allí. Pedí hablar con Erica, le conté la situación y ella dijo que no podía dejar de decir herejías y que no podía honrar lo que su empleado arruinó. Le pedí amablemente que dijera la verdad y él simplemente no quiso decir la verdad. Nunca he escrito. Ya hice una reseña de un hotel, pero haré todo lo posible para asegurarme de que la empresa lo vea. Erica no fue muy profesional y se preocupó más por no tomar partido que por asegurarse de que los invitados se sintieran bienvenidos. ¡¡MUY DECEPCIONADO!! ¡¡NUNCA VOLVERÉ A QUEDARME!!",NEUTRAL,NEGATIVO
778,swissotel,"El Swissotel carece de personal y carece de encanto o atmósfera. Estaba limpio, era cómodo y tenía unas vistas estupendas, pero si querías hacer el check-in, utilizar el conserje, el check-out o informar de un problema a la recepción, olvídate. Reservé este lugar a través de Priceline.COM, así que no me puedo quejar demasiado, ya que no pagué mucho por la habitación, pero me he alojado en hoteles de 4 estrellas en el pasado, así como en otro Swissotel. Dejó mucho que desear. La nevera del minibar de mi habitación no funcionaba, así que olvídate de una cerveza fría. Además, la consola de Internet/películas/servicios para huéspedes no funcionaba, así que tuve que ir a la oficina comercial para acceder a Internet. Cuando llegó el momento de pagar, la consola todavía no funcionaba. Es mejor que el Holiday Inn pero muy por debajo de las expectativas de un hotel de 4 estrellas.",NEUTRAL,POSITIVO
779,swissotel,Hace poco estuve en este hotel con mi familia (10-1/10-3). Tuvimos una experiencia estupenda. Conseguí el hotel a través de Priceline por $80 por noche y pagué $75 adicionales por noche por una suite en el piso 41. A mis dos hijos pequeños les encantó porque la vista era increíble y se podía acceder fácilmente a la piscina en el piso 42. Todos los empleados con los que interactuamos me parecieron muy amables y serviciales. Me encantaría quedarme aquí de nuevo.,NEUTRAL,POSITIVO
780,talbott,"Muy pintoresco y romántico, pero masculino. Me he dado cuenta de que en la mayoría de los bares de los hoteles de Chicago es difícil conseguir una bebida y mucho menos un asiento, pero supongo que porque es un hotel pequeño no fue un problema en el Talbott; además, la gente lleva sus bebidas a los asientos del vestíbulo porque Es tan atractivo, acogedor y cómodo, ¡me encanta! Me encantaría volver a alojarme, pero debo decir que me sorprendieron todos los comentarios sobre las cómodas camas: la nuestra era demasiado firme. También tenga en cuenta que no hay gimnasio en las instalaciones, ¡pero caminar e ir de compras es suficiente ejercicio!",NEUTRAL,POSITIVO
781,talbott,"Elegimos quedarnos en un hotel pequeño porque buscábamos un hotel con menos gente. Anticipamos que obtendríamos un mejor servicio en un hotel más pequeño que en algunos de los otros hoteles más grandes de gran altura. No tuvimos muy buen servicio en el Hotel Talbott. Cuando revisamos, Irena parecía muy robótica y distante. Los recepcionistas no fueron ni acogedores ni corteses. El vestíbulo es pequeño y la recepción está a sólo unos metros de la puerta principal. Cada vez que entramos al hotel, nunca nos saludaron ni siquiera recibimos una sonrisa del personal, solo una mirada en blanco. El personal de recepción era frío y rígido, sin saludos, sin sonrisas y sin personalidad. Tuvieron dificultades para responder preguntas o solicitudes sencillas. Por otro lado el botones Perry fue genial. Era sociable y muy orientado al servicio. Estaba al tanto de lo que pasaba en la zona. Reconoce a los invitados y les ofrece sugerencias sobre cosas que hacer en el área inmediata y dónde comer en el vecindario. Él es auténtico e incluso nos preguntó a nuestro regreso ""¿cómo estuvo ese restaurante?"" Tim, el conserje, también nos apoyó. Nos dio cupones de descuento del 10% para comprar en los grandes almacenes más importantes. Teníamos la suite más grande. Solicitamos una cama plegable (cargo adicional) cuando hicimos nuestra reserva y tuvimos que pedir cinco veces diferentes para que nos entregaran la cama plegable en nuestra habitación antes de que llegara después de las 10 p.m. Cuando finalmente llegó la cama plegable, tuvimos que volver a llamar a la recepción porque no nos entregaron ni una manta ni una almohada con la cama. Lo que hizo que nuestra experiencia en el hotel Talbott fuera más decepcionante fue que es posible que nunca hubiéramos recibido ningún servicio de limpieza a menos que hubiéramos pedido que limpiaran nuestra habitación. Estábamos fuera de nuestra habitación desde las 8 de la mañana y cuando regresamos a nuestra habitación a las 4 de la tarde las habitaciones no habían sido limpiadas. Llamamos a la recepción para pedir enviar a alguien. La criada se apresuró a limpiar nuestra habitación mientras teníamos que ducharnos y cambiarnos para la noche. La habitación en sí era agradable. Tenía un olor a moho y hubiera sido bueno traer algo de Frabreez ya que las ventanas no se abren mucho. Estábamos al lado de un vecino ruidoso y las paredes eran finas. Realmente nos gustó alojarnos en esta zona de Chicago, pero esperábamos un servicio de primer nivel. El servicio fue muy débil e inaceptable para un hotel de esta clase.",NEUTRAL,NEGATIVO
